sa2_name_2021.x,state_specific_YBFS_no_attended_yes,state_specific_YBFS_no_attended_no,state_specific_YBFS_yes_attended_yes,state_specific_YBFS_yes_attended_no,total_ybfs_no,total_ybfs_yes,sa2_code_2021,sa2_name_2021.y,dist
Nagambie,0,32,0,45,32,45,204011058,Nagambie,0
Nailsworth - Broadview,52,0,68,0,52,68,401061020,Nailsworth - Broadview,0
Nairne,60,0,81,5,60,86,401021009,Nairne,0
Namadgi,0,0,0,0,0,0,801111141,Namadgi,0
Nambour,231,0,224,8,231,232,316071548,Nambour,0
Nambucca Heads,0,46,0,75,46,75,108021158,Nambucca Heads,0
Nambucca Heads Region,0,75,0,107,75,107,108021158,Nambucca Heads,0.11111111111111116
Nanango,53,0,54,5,53,59,319021509,Nanango,0
Naracoorte,41,0,39,0,41,39,407021154,Naracoorte,0
Naracoorte Region,14,0,15,0,14,15,407021154,Naracoorte,0.13725490196078427
Narangba,270,5,277,3,275,280,313041375,Narangba,0
Narara,0,67,0,119,67,119,102011035,Narara,0
Narooma - Bermagui,0,70,0,121,70,121,101041027,Narooma - Bermagui,0
Narrabeen - Collaroy,0,191,0,341,191,341,124031707,Cranebrook - Castlereagh,0.24526143790849675
Narrabri,0,63,0,127,63,127,110031197,Narrabri,0
Narrabri Region,0,38,0,97,38,97,110031197,Narrabri,0.15555555555555567
Narrabundah,93,0,74,0,93,74,801061067,Narrabundah,0
Narrandera,0,41,0,86,41,86,113011259,Narrandera,0
Narre Warren - North East,0,116,0,198,116,198,212021455,Narre Warren - North East,0
Narre Warren - South West,0,136,0,226,136,226,212021456,Narre Warren - South West,0
Narre Warren North,0,47,0,86,47,86,212021299,Narre Warren North,0
Narre Warren South (East),0,104,0,142,104,142,212031457,Narre Warren South - East,0.053333333333333455
Narre Warren South (West),0,129,0,259,129,259,212031458,Narre Warren South - West,0.053333333333333455
Narrogin,11,0,54,4,11,58,509031249,Narrogin,0
Narromine,0,68,0,142,68,142,105031105,Narromine,0
Narwee - Beverly Hills,0,103,0,177,103,177,119031370,Narwee - Beverly Hills,0
Nedlands - Dalkeith - Crawley,93,4,172,5,97,177,503011035,Nedlands - Dalkeith - Crawley,0
Neerabup National Park,0,0,0,0,0,0,505031106,Neerabup National Park,0
Nelson Bay Peninsula,3,116,0,217,119,217,106031121,Nelson Bay Peninsula,0
Nerang - Mount Nathan,272,4,224,6,276,230,309061248,Nerang - Mount Nathan,0
Neutral Bay - Kirribilli,0,98,0,157,98,157,121041416,Neutral Bay - Kirribilli,0
New Chum,0,0,0,0,0,0,310041301,New Chum,0
New Farm,76,0,68,0,76,68,305011109,New Farm,0
New Norfolk,63,0,83,0,63,83,601031020,New Norfolk,0
New Town,65,0,49,0,65,49,601051030,New Town,0
Newcastle - Cooks Hill,0,61,0,87,61,87,111031229,Newcastle - Cooks Hill,0
Newcastle Port - Kooragang,0,0,0,0,0,0,111031230,Newcastle Port - Kooragang,0
Newcomb - Moolap,0,113,0,171,113,171,203021045,Newcomb - Moolap,0
Newman,32,0,103,3,32,106,510021268,Newman,0
Newmarket,48,0,37,0,48,37,305031127,Newmarket,0
Newnham - Mayfield,75,0,125,6,75,131,602011041,Newnham - Mayfield,0
Newport,0,266,0,321,266,321,213021344,Newport,0
Newport - Bilgola,0,95,0,176,95,176,122021422,Newport - Bilgola,0
Newstead,66,0,43,3,66,46,602011042,Newstead,0
Newstead - Bowen Hills,71,0,76,0,71,76,305031128,Newstead - Bowen Hills,0
Newtown - Camperdown - Darlington,0,98,5,155,98,160,117031638,Camperdown - Darlington,0.2676767676767676
Newtown (Qld),88,0,85,0,88,85,317011453,Newtown (Qld),0
Newtown (Vic.),0,75,0,160,75,160,203021046,Newtown (Vic.),0
Ngunnawal,180,0,208,3,180,211,801041046,Ngunnawal,0
Nhill Region,0,42,0,44,42,44,215011390,Nhill Region,0
Nhulunbuy,57,0,56,12,57,68,702041064,Nhulunbuy,0
Niagara Park - Lisarow,0,77,0,149,77,149,102011036,Niagara Park - Lisarow,0
Nicholls,73,0,75,5,73,80,801041047,Nicholls,0
Niddrie - Essendon West,0,68,0,98,68,98,210011230,Niddrie - Essendon West,0
Nightcliff,30,5,49,0,35,49,701021025,Nightcliff,0
Noble Park - East,0,91,0,154,91,154,212041459,Noble Park - East,0
Noble Park - West,0,118,0,204,118,204,212041460,Noble Park - West,0
Noble Park North,0,48,0,68,48,68,212041316,Noble Park North,0
Nollamara - Westminster,161,0,246,15,161,261,505021090,Nollamara - Westminster,0
Noosa Heads,29,0,35,0,29,35,316051434,Noosa Heads,0
Noosa Hinterland,156,0,195,6,156,201,316081549,Noosa Hinterland,0
Noosaville,55,0,56,0,55,56,316051435,Noosaville,0
Noranda,61,0,75,5,61,80,504011048,Noranda,0
Norfolk Island,0,0,0,0,0,0,901041004,Norfolk Island,0
Norman Gardens,115,0,114,5,115,119,308031213,Norman Gardens,0
Norman Park,72,0,88,0,72,88,305021118,Norman Park,0
Normanhurst - Thornleigh - Westleigh,0,177,0,282,177,282,121021406,Normanhurst - Thornleigh - Westleigh,0
North Adelaide,20,0,32,0,20,32,401011002,North Adelaide,0
North Burnett,0,0,0,0,0,0,319021510,North Burnett,0
North Coogee,22,0,37,0,22,37,507011158,North Coogee,0
North Geelong - Bell Park,0,121,0,214,121,214,203021047,North Geelong - Bell Park,0
North Haven,136,0,123,0,136,123,404021100,North Haven,0
North Ipswich - Tivoli,74,0,60,0,74,60,310031292,North Ipswich - Tivoli,0
North Lakes - Mango Hill,540,0,566,9,540,575,314021579,North Lakes,0.1805555555555557
North Mackay,47,0,60,0,47,60,312021349,North Mackay,0
North Melbourne,0,130,0,133,130,133,206041506,North Melbourne,0
North Nowra - Bomaderry,0,127,0,252,127,252,114011277,North Nowra - Bomaderry,0
North Parramatta,0,176,5,277,176,282,125041489,North Parramatta,0
North Perth,80,0,80,0,80,80,503021040,North Perth,0
North Rocks,0,66,0,142,66,142,125041490,North Rocks,0
North Ryde - East Ryde,0,131,0,229,131,229,126021501,North Ryde - East Ryde,0
North Sydney - Lavender Bay,0,63,0,101,63,101,121041417,North Sydney - Lavender Bay,0
North Toowoomba - Harlaxton,72,0,61,3,72,64,317011454,North Toowoomba - Harlaxton,0
North West,31,0,67,0,31,67,604031094,North West,0
Northam,58,3,117,4,61,121,509021243,Northam,0
Northampton - Mullewa - Greenough,18,0,55,3,18,58,511041292,Northampton - Mullewa - Greenough,0
Northcote,0,227,0,255,227,255,206021499,Northcote - East,0.14583333333333337
Northcote,0,227,0,255,227,255,206021500,Northcote - West,0.14583333333333337
Northern Beaches,50,0,78,4,50,82,318021486,Northern Beaches,0
Northern Highlands,26,0,46,5,26,51,315021407,Northern Highlands,0
Northern Midlands,33,0,36,5,33,41,602031061,Northern Midlands,0
Northern Peninsula,21,0,74,0,21,74,315011399,Northern Peninsula,0
Northgate - Oakden - Gilles Plains,298,0,301,3,298,304,203021047,North Geelong - Bell Park,0.26370766488413544
Northgate - Virginia,98,0,87,0,98,87,302031038,Northgate - Virginia,0
Northmead,0,207,0,316,207,316,125041491,Northmead,0
Norwood (SA),82,0,74,0,82,74,401051017,Norwood (SA),0
Norwood (Tas.),45,0,46,4,45,50,602011043,Norwood (Tas.),0
Nowra,0,213,0,416,213,416,114011278,Nowra,0
Nudgee - Banyo,147,0,132,4,147,136,302031039,Nudgee - Banyo,0
Numurkah,0,118,0,131,118,131,216021413,Numurkah,0
Nunawading,0,124,0,177,124,177,211041271,Nunawading,0
Nundah,92,0,100,3,92,103,302031040,Nundah,0
Nuriootpa,78,0,44,0,78,44,405011114,Nuriootpa,0
Nyngan - Warren,0,53,0,96,53,96,105011095,Nyngan - Warren,0
O'Connor (ACT),38,0,65,0,38,65,801051058,O'Connor (ACT),0
O'Connor (WA),0,0,0,0,0,0,507021167,O'Connor (WA),0
O'Malley,3,0,4,0,3,4,801091107,O'Malley,0
Oakleigh - Huntingdale,0,182,0,271,182,271,212051326,Oakleigh - Huntingdale,0
Oatlands - Dundas Valley,0,147,0,272,147,272,125021478,Oatlands - Dundas Valley,0
Oatley - Hurstville Grove,0,83,0,160,83,160,119031371,Oatley - Hurstville Grove,0
Oberon,0,29,0,58,29,58,103011061,Oberon,0
Ocean Grove - Barwon Heads,3,351,0,465,354,465,203031490,Ocean Grove,0.1923076923076923
Ocean Reef,81,0,73,5,81,78,505011080,Ocean Reef,0
Old Bar - Manning Point - Red Head,0,109,0,149,109,149,108051168,Old Bar - Manning Point - Red Head,0
Old Beach - Otago,57,0,68,0,57,68,601011003,Old Beach - Otago,0
One Tree Hill,17,0,14,0,17,14,402021033,One Tree Hill,0
Oonoonba,87,0,69,0,87,69,318021487,Oonoonba,0
Ooralea - Bakers Creek,61,0,95,0,61,95,312021350,Ooralea - Bakers Creek,0
Orange,0,163,0,274,163,274,103041077,Orange,0
Orange - North,0,222,4,477,222,481,103041078,Orange - North,0
Orange Region,0,73,0,203,73,203,103041077,Orange,0.17948717948717952
Orbost,0,53,0,79,53,79,205021085,Orbost,0
Ormeau - Yatala,391,0,336,9,391,345,309071553,Ormeau (West) - Yatala,0.15050505050505059
Ormiston,36,0,59,5,36,64,301021008,Ormiston,0
Ormond - Glen Huntly,0,93,5,149,93,154,208021182,Ormond - Glen Huntly,0
Osborne Park Industrial,0,0,0,0,0,0,505021091,Osborne Park Industrial,0
Otway,0,37,0,41,37,41,217031476,Otway,0
Ourimbah - Fountaindale,0,43,0,82,43,82,102021051,Ourimbah - Fountaindale,0
Outback,3,0,9,0,3,9,406021141,Outback,0
Oxenford - Maudsland,268,3,227,7,271,234,309071256,Oxenford - Maudsland,0
Oxley (ACT),19,0,20,0,19,20,801071086,Oxley (ACT),0
Oxley (Qld),103,0,129,7,103,136,310011275,Oxley (Qld),0
Oyster Bay - Como - Jannali,0,222,0,404,222,404,128021536,Oyster Bay - Como - Jannali,0
Pacific Pines - Gaven,241,0,248,7,241,255,309061249,Pacific Pines - Gaven,0
Padbury,127,0,110,3,127,113,505011081,Padbury,0
Paddington - Milton,108,0,109,0,108,109,305041135,Paddington - Milton,0
Paddington - Moore Park,5,77,0,153,82,153,118011345,Paddington - Moore Park,0
Padstow,0,130,0,213,130,213,119011358,Padstow,0
Page,47,0,38,0,47,38,801011023,Page,0
Pagewood - Hillsdale - Daceyville,0,107,0,172,107,172,117011323,Pagewood - Hillsdale - Daceyville,0
Pakenham - North,0,320,0,485,320,485,212011549,Pakenham - North East,0.07936507936507942
Pakenham - North,0,320,0,485,320,485,212011550,Pakenham - North West,0.07936507936507942
Pakenham - South,0,360,0,655,360,655,212011551,Pakenham - South East,0.07936507936507942
Pakenham - South,0,360,0,655,360,655,212011552,Pakenham - South West,0.07936507936507942
Pallara - Willawong,158,7,153,3,165,156,303051074,Pallara - Willawong,0
Palm Beach,172,0,152,0,172,152,309021234,Palm Beach,0
Palm Island,8,0,29,5,8,34,318011466,Palm Island,0
Palmerston,88,0,77,0,88,77,801041048,Palmerston,0
Palmerston - North,63,0,88,0,63,88,701041041,Palmerston - North,0
Palmerston - South,129,0,126,6,129,132,701041042,Palmerston - South,0
Palmwoods,126,0,112,0,126,112,316061444,Palmwoods,0
Panania - Milperra - Picnic Point,0,248,0,434,248,434,119011658,Panania (South) - Picnic Point,0.27299077733860333
Panorama,78,0,82,0,78,82,403031070,Panorama,0
Panton Hill - St Andrews,0,31,0,55,31,55,209031212,Panton Hill - St Andrews,0
Para Hills,133,0,159,4,133,163,402041041,Para Hills,0
Paradise - Newton,190,0,178,0,190,178,401041015,Paradise - Newton,0
Paradise Point - Hollywell,90,0,62,5,90,67,309031239,Paradise Point - Hollywell,0
Parafield,0,0,0,0,0,0,402041042,Parafield,0
Parafield Gardens,149,0,242,7,149,249,402041043,Parafield Gardens,0
Paralowie,150,0,232,4,150,236,402041044,Paralowie,0
Parap,32,0,38,0,32,38,701011007,Parap,0
Park Avenue,55,0,64,0,55,64,308031214,Park Avenue,0
Parkes (ACT) - North,0,0,0,0,0,0,801051126,Parkes (ACT) - North,0
Parkes (ACT) - South,0,0,0,0,0,0,801061068,Parkes (ACT) - South,0
Parkes (NSW),0,82,0,168,82,168,103021067,Parkes (NSW),0
Parkes Region,0,27,0,49,27,49,103021068,Parkes Surrounds,0.2483974358974359
Parkhurst - Kawana,91,0,110,7,91,117,308031215,Parkhurst - Kawana,0
Parkinson - Drewvale,172,0,218,6,172,224,303051075,Parkinson - Drewvale,0
Parklands - Camdale,46,0,97,0,46,97,604011078,Parklands - Camdale,0
Parklea - Kellyville Ridge,0,340,0,637,340,637,107041146,Figtree - Keiraville,0.27991452991453003
Parkville,0,19,0,29,19,29,206041124,Parkville,0
Parkwood,88,0,77,0,88,77,309091265,Parkwood,0
Parkwood - Ferndale - Lynwood,106,0,176,12,106,188,506031128,Parkwood - Ferndale - Lynwood,0
Parmelia - Orelia,110,0,161,3,110,164,507031174,Parmelia - Orelia,0
Parramatta - Rosehill,0,224,0,396,224,396,125041717,Parramatta - North,0.15079365079365092
Parramatta - Rosehill,0,224,0,396,224,396,125041718,Parramatta - South,0.15079365079365092
Parrearra - Warana,113,0,85,0,113,85,316021423,Parrearra - Warana,0
Pascoe Vale,4,266,0,339,270,339,210031538,Pascoe Vale,0
Pascoe Vale South,0,105,0,121,105,121,206011109,Pascoe Vale South,0
Payneham - Felixstow,122,0,124,0,122,124,401051018,Payneham - Felixstow,0
Paynesville,0,51,0,66,51,66,205021086,Paynesville,0
Peakhurst - Lugarno,0,160,0,265,160,265,119031372,Peakhurst - Lugarno,0
Pearce,22,0,33,0,22,33,801091108,Pearce,0
Pearcedale - Tooradin,0,75,0,119,75,119,212031308,Pearcedale - Tooradin,0
Pemberton,22,0,31,0,22,31,501031020,Pemberton,0
Pendle Hill - Girraween,0,101,0,218,101,218,125041588,Pendle Hill - Girraween,0
Penguin - Sulphur Creek,44,0,61,0,44,61,604011079,Penguin - Sulphur Creek,0
Pennant Hills - Cheltenham,0,154,0,305,154,305,126011496,Pennant Hills - Cheltenham,0
Penola,22,0,27,0,22,27,407021156,Penola,0
Penrith,0,131,0,215,131,215,124031464,Penrith,0
Peregian Beach - Marcus Beach,36,4,37,0,40,37,316051543,Peregian Beach - Marcus Beach,0
Peregian Springs,170,5,143,0,175,143,316051544,Peregian Springs,0
Perth - Evandale,61,0,65,0,61,65,602031062,Perth - Evandale,0
Perth Airport,0,0,0,0,0,0,506021121,Perth Airport,0
Perth City,136,0,173,0,136,173,506021121,Perth Airport,0.19487179487179485
Peterborough - Mount Remarkable,26,0,28,0,26,28,405031121,Peterborough - Mount Remarkable,0
Petermann - Simpson,9,0,9,0,9,9,702011050,Petermann - Simpson,0
Petersham - Stanmore,0,118,5,189,118,194,117021327,Petersham - Stanmore,0
Petrie,94,0,98,0,94,98,314031393,Petrie,0
Phillip,27,0,34,0,27,34,801091109,Phillip,0
Phillip Island,0,86,0,128,86,128,205031091,Phillip Island,0
Pialba - Eli Waters,118,0,136,3,118,139,319041518,Pialba - Eli Waters,0
Picton - Tahmoor - Buxton,0,240,0,369,240,369,123031447,Picton - Tahmoor - Buxton,0
Pimpama,493,8,393,12,501,405,309071554,Pimpama - North,0.1777777777777778
Pimpama,493,8,393,12,501,405,309071555,Pimpama - South,0.1777777777777778
Pinjarra,87,0,106,6,87,112,502011029,Pinjarra,0
Pinjarra Hills - Pullenvale,30,0,44,0,30,44,304021091,Pinjarra Hills - Pullenvale,0
Pioneer Valley,117,3,179,9,120,188,312021351,Pioneer Valley,0
Pitt Town - McGraths Hill,0,132,0,198,132,198,115041301,Pitt Town - McGraths Hill,0
Pittsworth,48,0,62,3,48,65,307021182,Pittsworth,0
Plantagenet,23,0,50,6,23,56,509011234,Plantagenet,0
Plenty - Yarrambat,0,72,0,118,72,118,209031213,Plenty - Yarrambat,0
Plympton,221,0,244,0,221,244,404031107,Plympton,0
Point Clare - Koolewong,0,55,0,97,55,97,102011037,Point Clare - Koolewong,0
Point Cook - East,0,269,0,398,269,398,213051464,Point Cook - East,0
Point Cook - North,4,260,0,385,264,385,213051580,Point Cook - North East,0.07246376811594213
Point Cook - North,4,260,0,385,264,385,213051581,Point Cook - North West,0.07246376811594213
Point Cook - South,0,327,0,510,327,510,213051466,Point Cook - South,0
Point Lonsdale - Queenscliff,0,35,0,47,35,47,203031052,Point Lonsdale - Queenscliff,0
Point Nepean,0,142,3,187,142,190,214021383,Point Nepean,0
Point Vernon,48,0,45,0,48,45,319041519,Point Vernon,0
Pooraka - Cavan,56,0,107,4,56,111,402041172,Pooraka - Cavan,0
Port Adelaide,106,0,100,0,106,100,404021101,Port Adelaide,0
Port Augusta,120,6,152,9,126,161,406021142,Port Augusta,0
Port Botany Industrial,0,0,0,0,0,0,117011324,Port Botany Industrial,0
Port Douglas,54,0,40,0,54,40,306041165,Port Douglas,0
Port Hedland,49,0,78,5,49,83,510021269,Port Hedland,0
Port Kembla - Warrawong,0,79,0,139,79,139,107011546,Port Kembla - Warrawong,0
Port Kembla Industrial,0,0,0,0,0,0,107011133,Port Kembla Industrial,0
Port Kennedy,145,0,171,10,145,181,507051187,Port Kennedy,0
Port Lincoln,115,0,147,9,115,156,406011133,Port Lincoln,0
Port Macquarie - East,0,221,0,376,221,376,108041619,Port Macquarie - East,0
Port Macquarie - West,0,157,0,262,157,262,108041164,Port Macquarie - West,0
Port Macquarie Region,0,0,0,0,0,0,108041164,Port Macquarie - West,0.15873015873015883
Port Melbourne,0,141,0,165,141,165,206051130,Port Melbourne,0
Port Melbourne Industrial,0,7,0,3,7,3,206051511,Port Melbourne Industrial,0
Port Pirie,80,0,128,0,80,128,405031122,Port Pirie,0
Port Pirie Region,22,0,32,0,22,32,405031122,Port Pirie,0.13725490196078427
Port Sorell,56,0,70,0,56,70,604021089,Port Sorell,0
Portarlington,0,48,0,74,48,74,203031051,Portarlington,0
Portland,0,90,0,117,90,117,217011422,Portland,0
Potts Point - Woolloomooloo,0,36,0,52,36,52,117031333,Potts Point - Woolloomooloo,0
Pottsville,4,112,13,235,116,248,112031253,Pottsville,0
Prahran - Windsor,0,92,0,128,92,128,206061136,Prahran - Windsor,0
Preston - East,0,162,0,223,162,223,209021428,Preston - East,0
Preston - West,0,139,0,166,139,166,209021429,Preston - West,0
Prestons - Edmondson Park,0,244,0,412,244,412,127031733,Prestons,0.22666666666666657
Proserpine,66,0,89,3,66,92,312031361,Proserpine,0
Prospect,157,0,166,0,157,166,401061021,Prospect,0
Prospect Reservoir,0,0,0,0,0,0,116031318,Prospect Reservoir,0
Prospect Vale - Blackstone,57,0,73,0,57,73,602011044,Prospect Vale - Blackstone,0
Punchbowl,0,184,0,330,184,330,119021366,Punchbowl,0
Putney,0,28,0,44,28,44,126021590,Putney,0
Pymble,0,135,0,246,135,246,121031409,Pymble,0
Pyrmont - Ultimo,0,103,0,137,103,137,117031641,Pyrmont,0.1875
Quakers Hill,0,230,0,444,230,444,116021563,Quakers Hill,0
Queanbeyan,19,49,26,113,68,139,101021009,Queanbeyan,0
Queanbeyan - East,11,25,22,51,36,73,101021010,Queanbeyan - East,0
Queanbeyan Region,85,187,149,300,272,449,101021009,Queanbeyan,0.13725490196078427
Queanbeyan West - Jerrabomberra,39,92,51,170,131,221,101021012,Queanbeyan West - Jerrabomberra,0
Quirindi,0,46,0,124,46,124,110041201,Quirindi,0
Quoiba - Spreyton,20,0,45,0,20,45,604021090,Quoiba - Spreyton,0
Quorn - Lake Gilles,8,0,27,0,8,27,406021140,Quorn - Lake Gilles,0
Raceview,203,0,176,5,203,181,310031293,Raceview,0
Randwick - North,3,116,0,225,119,225,118021569,Randwick - North,0
Randwick - South,0,85,0,121,85,121,118021570,Randwick - South,0
Rangeville,72,4,88,0,76,88,317011455,Rangeville,0
Rapid Creek,30,0,47,3,30,50,701021026,Rapid Creek,0
Ravenswood,31,0,71,3,31,74,602011045,Ravenswood,0
Raymond Terrace,0,124,0,254,124,254,106031122,Raymond Terrace,0
Red Cliffs,0,52,0,84,52,84,215021399,Red Cliffs,0
Red Hill (ACT),28,0,27,0,28,27,801061069,Red Hill (ACT),0
Red Hill (Qld),48,0,43,4,48,47,305041136,Red Hill (Qld),0
Redbank Plains,321,0,374,12,321,386,310041302,Redbank Plains,0
Redcliffe,61,0,67,0,61,67,313051379,Redcliffe,0
Redfern - Chippendale,0,88,0,120,88,120,117031642,Redfern,0.22222222222222232
Redhead,0,29,0,58,29,58,111011211,Redhead,0
Redland Bay,258,0,196,0,258,196,301021009,Redland Bay,0
Redland Islands,44,0,49,3,44,52,301021009,Redland Bay,0.19393939393939408
Redlynch,141,0,159,0,141,159,306011141,Redlynch,0
Redwood Park,154,0,149,0,154,149,402051054,Redwood Park,0
Reedy Creek - Andrews,101,0,118,4,101,122,309051245,Reedy Creek - Andrews,0
Regents Park,0,29,0,51,29,51,125011587,Regents Park,0
Regents Park - Heritage Park,219,0,195,7,219,202,311031319,Regents Park - Heritage Park,0
Reid,8,0,12,0,8,12,801051127,Reid,0
Renmark,36,0,27,0,36,27,407031167,Renmark,0
Renmark Region,42,0,47,0,42,47,407031167,Renmark,0.16666666666666674
Research - North Warrandyte,0,50,0,83,50,83,209031214,Research - North Warrandyte,0
Reservoir - East,0,244,0,303,244,303,209021523,Reservoir - North East,0.13257575757575757
Reservoir - East,0,244,0,303,244,303,209021525,Reservoir - South East,0.13257575757575757
Reservoir - West,0,238,0,289,238,289,209021524,Reservoir - North West,0.13257575757575757
Reservoir - West,0,238,0,289,238,289,209021526,Reservoir - South West,0.13257575757575757
Revesby,0,152,0,235,152,235,119011360,Revesby,0
Reynella,99,0,113,0,99,113,403041086,Reynella,0
Richardson,41,0,33,0,41,33,801071087,Richardson,0
Richmond - Clarendon,0,126,0,224,126,224,124041466,Richmond - Clarendon,0
Richmond (SA),139,0,123,3,139,126,404031108,Richmond (SA),0
Richmond (Vic.),0,201,0,223,201,223,404031108,Richmond (SA),0.14017094017094034
Riddells Creek,0,39,0,50,39,50,210021234,Riddells Creek,0
Ringwood,0,180,0,264,180,264,211031266,Ringwood,0
Ringwood East,0,201,0,270,201,270,211031267,Ringwood East,0
Ringwood North,0,68,0,131,68,131,211031268,Ringwood North,0
Ripley,199,0,184,3,199,187,310031294,Ripley,0
Risdon Vale,21,0,54,0,21,54,601021010,Risdon Vale,0
Riverhills,54,0,56,0,54,56,304011083,Riverhills,0
Riverside,52,0,87,0,52,87,602011046,Riverside,0
Riverstone - Marsden Park,0,824,0,1260,824,1260,116021630,Riverstone,0.20000000000000007
Riverton - Shelley - Rossmoyne,89,0,142,0,89,142,506031129,Riverton - Shelley - Rossmoyne,0
Rivervale - Kewdale - Cloverdale,195,0,261,16,195,277,506021311,Rivervale,0.23958333333333337
Riverview,24,0,28,0,24,28,310031295,Riverview,0
Riverwood,0,75,0,144,75,144,119031373,Riverwood,0
Rivett,56,0,55,0,56,55,801081095,Rivett,0
Robertson,41,0,46,0,41,46,303041069,Robertson,0
Robertson - Fitzroy Falls,0,15,0,43,15,43,114021288,Robertson - Fitzroy Falls,0
Robina,254,0,229,3,254,232,215031403,Robinvale,0.11111111111111116
Robinvale,0,20,0,56,20,56,215031403,Robinvale,0
Rochedale - Burbank,152,0,156,0,152,156,303031064,Rochedale - Burbank,0
Rochedale South - Priestdale,192,3,168,0,195,168,311061332,Rochedale South - Priestdale,0
Rochester,0,25,0,57,25,57,216011409,Rochester,0
Rockbank - Mount Cottrell,0,235,0,231,235,231,213041359,Rockbank - Mount Cottrell,0
Rockdale - Banksia,0,134,0,248,134,248,119041381,Rockdale - Banksia,0
Rockhampton - West,59,0,58,0,59,58,308031216,Rockhampton - West,0
Rockhampton City,31,0,24,0,31,24,308031217,Rockhampton City,0
Rockhampton Region - East,32,0,35,0,32,35,308031216,Rockhampton - West,0.14479302832244012
Rockhampton Region - North,0,0,0,0,0,0,308031216,Rockhampton - West,0.18607549857549865
Rockhampton Region - West,27,0,34,0,27,34,308031216,Rockhampton - West,0.12111111111111117
Rockingham,101,0,129,13,101,142,507051188,Rockingham,0
Rockingham Lakes,0,0,0,0,0,0,507051189,Rockingham Lakes,0
Rocklea - Acacia Ridge,79,0,119,0,79,119,303051076,Rocklea - Acacia Ridge,0
Roebourne,41,0,77,8,41,85,510031273,Roebourne,0
Roebuck,7,0,22,9,7,31,510011266,Roebuck,0
Rokeby,86,0,123,0,86,123,601021011,Rokeby,0
Roleystone,41,0,75,0,41,75,506011116,Roleystone,0
Roma,89,0,72,3,89,75,307011176,Roma,0
Roma Region,53,0,52,0,53,52,307011176,Roma,0.21212121212121215
Romaine - Havenview,42,0,45,0,42,45,604011080,Romaine - Havenview,0
Romsey,0,73,0,177,73,177,210021235,Romsey,0
Rookwood Cemetery,0,0,0,0,0,0,125011475,Rookwood Cemetery,0
Rooty Hill - Minchinbury,0,177,0,293,177,293,116031319,Rooty Hill - Minchinbury,0
Rose Bay - Vaucluse - Watsons Bay,0,68,0,108,68,108,118011346,Rose Bay - Vaucluse - Watsons Bay,0
Rosebery - Bellamack,88,0,121,7,88,128,701041043,Rosebery - Bellamack,0
Rosebud - McCrae,0,166,0,261,166,261,214021384,Rosebud - McCrae,0
Rosedale,0,15,0,51,15,51,205051102,Rosedale,0
Roselands,0,124,0,214,124,214,119021367,Roselands,0
Rosemeadow - Glen Alpine,0,178,0,254,178,254,123021444,Rosemeadow - Glen Alpine,0
Rosewood,117,0,123,6,117,129,310021282,Rosewood,0
Ross,29,0,20,3,29,23,702011051,Ross,0
Rostrevor - Magill,221,0,209,0,221,209,401041016,Rostrevor - Magill,0
Rothwell - Kippa-Ring,162,0,158,8,162,166,313051380,Rothwell - Kippa-Ring,0
Rouse Hill - Beaumont Hills,0,497,3,870,497,873,115041625,Rouse Hill - Beaumont Hills,0
Rowville - Central,0,131,0,200,131,200,211011256,Rowville - Central,0
Rowville - North,0,64,0,111,64,111,211011257,Rowville - North,0
Rowville - South,0,90,0,110,90,110,211011258,Rowville - South,0
Roxburgh Park - Somerton,0,193,0,278,193,278,210051545,Roxburgh Park - North,0.10119047619047628
Roxby Downs,89,0,49,0,89,49,406021143,Roxby Downs,0
Royal National Park,0,0,0,0,0,0,128021537,Royal National Park,0
Royal Park - Hendon - Albert Park,71,0,62,0,71,62,404011094,Royal Park - Hendon - Albert Park,0
Runaway Bay,60,0,60,0,60,60,309031240,Runaway Bay,0
Runcorn,121,0,191,3,121,194,303061078,Runcorn,0
Rushworth,0,28,0,42,28,42,216011410,Rushworth,0
Russell,0,0,0,0,0,0,801051128,Russell,0
Rutherglen,0,42,0,50,42,50,204021065,Rutherglen,0
Ryde,0,285,0,474,285,474,126021724,Ryde - North,0.22222222222222232
Ryde,0,285,0,474,285,474,126021725,Ryde - South,0.22222222222222232
Safety Bay - Shoalwater,100,0,95,6,100,101,507051190,Safety Bay - Shoalwater,0
Sale,4,138,0,194,142,194,205051103,Sale,0
Salisbury,123,0,194,4,123,198,402041046,Salisbury,0
Salisbury - Nathan,95,0,102,5,95,107,303041070,Salisbury - Nathan,0
Salisbury East,148,0,221,3,148,224,402041047,Salisbury East,0
Salisbury North,160,0,256,3,160,259,402041048,Salisbury North,0
Samford Valley,110,0,119,7,110,126,314011387,Samford Valley,0
Sandgate - Shorncliffe,63,0,60,3,63,63,302041044,Sandgate - Shorncliffe,0
Sandover - Plenty,18,0,40,18,18,58,702011052,Sandover - Plenty,0
Sandringham - Black Rock,0,99,0,163,99,163,208011173,Sandringham - Black Rock,0
Sandy Bay,87,0,130,0,87,130,601051031,Sandy Bay,0
Sans Souci - Ramsgate,0,130,0,208,130,208,119041382,Sans Souci - Ramsgate,0
Saratoga - Davistown,0,71,0,102,71,102,102011038,Saratoga - Davistown,0
Sarina,107,7,123,13,114,136,312021352,Sarina,0
